,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,course,G_mean,social_economic_score,social_class
1004,MS,F,18,1,GT3,T,0,0,0,0,course,father,1,2,0,no,yes,no,no,yes,no,0,no,4,1,1,1,1,4,0,11,11,12,portuguese,11.333333333333334,2,lower_economic_class
1005,MS,F,19,0,GT3,A,0,0,0,0,course,other,1,2,3,no,yes,no,yes,yes,no,0,yes,3,5,4,1,4,1,0,8,0,0,portuguese,2.6666666666666665,1,lower_economic_class
1006,MS,F,18,0,GT3,T,0,0,1,1,home,mother,1,3,0,no,no,no,no,yes,yes,1,yes,4,2,1,1,1,4,5,14,14,15,portuguese,14.333333333333334,4,higher_economic_class
1007,MS,M,17,0,GT3,T,1,1,1,1,home,mother,1,2,1,no,yes,yes,yes,no,yes,1,yes,4,5,5,1,3,2,4,10,11,11,portuguese,10.666666666666666,6,higher_economic_class
1008,MS,F,18,1,GT3,T,1,1,1,1,course,father,1,2,0,no,yes,no,no,yes,yes,0,yes,5,3,4,1,1,5,0,10,10,10,portuguese,10.0,6,higher_economic_class
1009,MS,F,17,0,GT3,T,1,1,1,1,other,father,1,2,0,no,yes,yes,yes,yes,yes,1,no,4,3,3,1,2,5,2,12,12,12,portuguese,12.0,6,higher_economic_class
1010,MS,F,17,1,LE3,A,1,0,1,1,reputation,mother,1,2,0,no,no,no,no,yes,yes,0,yes,1,2,3,1,2,5,0,15,14,15,portuguese,14.666666666666666,5,higher_economic_class
1011,MS,M,18,1,LE3,T,0,0,1,1,home,father,1,1,0,no,no,no,no,no,yes,1,yes,3,3,2,1,2,3,2,14,13,14,portuguese,13.666666666666666,5,higher_economic_class
1012,MS,F,18,1,LE3,T,0,0,0,1,course,father,1,3,0,no,no,no,no,yes,yes,1,no,5,3,2,1,1,4,0,19,17,18,portuguese,18.0,4,higher_economic_class
1013,MS,F,18,0,LE3,A,0,0,0,1,course,mother,0,2,0,no,no,no,no,yes,yes,0,yes,4,3,4,1,4,5,0,16,15,15,portuguese,15.333333333333334,1,lower_economic_class
1014,MS,F,18,1,GT3,T,1,1,1,1,other,mother,1,2,0,no,yes,no,no,yes,yes,1,yes,4,3,2,1,3,3,6,13,12,13,portuguese,12.666666666666666,7,higher_economic_class
1015,MS,F,17,1,LE3,T,1,1,0,0,course,mother,1,2,0,no,yes,no,yes,yes,yes,1,yes,2,3,4,1,1,1,4,15,14,15,portuguese,14.666666666666666,5,higher_economic_class
1016,MS,F,17,0,GT3,T,0,0,1,1,course,father,1,2,0,no,no,no,no,no,yes,0,no,3,2,2,1,2,3,0,13,13,13,portuguese,13.0,3,lower_economic_class
1017,MS,M,18,0,GT3,T,0,1,0,1,course,mother,1,2,0,no,yes,yes,no,yes,yes,0,no,3,3,4,2,4,3,0,8,10,9,portuguese,9.0,3,lower_economic_class
1018,MS,M,18,1,LE3,T,1,1,1,1,other,mother,1,3,0,no,no,no,no,yes,yes,1,yes,4,2,2,2,2,5,0,15,16,16,portuguese,15.666666666666666,7,higher_economic_class
1019,MS,F,17,0,GT3,T,0,0,1,1,reputation,mother,0,1,1,no,yes,no,no,yes,yes,1,yes,5,2,1,1,2,1,0,8,8,9,portuguese,8.333333333333334,3,lower_economic_class
1020,MS,F,18,1,GT3,T,0,1,0,1,course,father,1,1,0,no,yes,no,no,yes,yes,1,yes,5,2,3,1,2,4,0,10,10,10,portuguese,10.0,5,higher_economic_class
1021,MS,F,18,0,GT3,T,1,1,1,1,other,father,0,2,0,no,yes,no,no,no,yes,1,yes,3,2,2,4,2,5,0,7,5,0,portuguese,4.0,5,higher_economic_class
1022,MS,M,18,0,LE3,T,0,0,0,1,other,father,0,1,0,no,yes,no,yes,yes,no,1,yes,4,3,3,2,3,3,3,9,10,10,portuguese,9.666666666666666,2,lower_economic_class
1023,MS,F,17,1,GT3,T,0,0,1,0,home,mother,1,3,0,no,no,no,yes,yes,yes,0,yes,3,4,3,1,1,3,8,10,11,12,portuguese,11.0,3,lower_economic_class
1024,MS,F,17,0,GT3,T,0,0,1,1,course,mother,1,1,0,no,no,no,yes,yes,yes,1,no,3,5,5,1,3,1,4,7,8,9,portuguese,8.0,4,higher_economic_class
1025,MS,F,18,0,LE3,T,1,1,1,1,reputation,mother,1,3,0,no,no,no,no,yes,yes,1,no,5,4,4,1,1,1,0,15,17,17,portuguese,16.333333333333332,6,higher_economic_class
1026,MS,F,18,0,GT3,T,0,0,1,1,home,mother,0,3,0,no,no,no,no,yes,yes,1,no,4,3,2,1,2,4,4,10,11,12,portuguese,11.0,3,lower_economic_class
1027,MS,F,19,0,GT3,T,0,0,0,1,course,other,1,2,1,no,yes,no,no,yes,yes,1,yes,4,3,3,1,1,3,4,7,8,9,portuguese,8.0,3,lower_economic_class
1028,MS,F,18,0,LE3,T,1,1,1,1,course,mother,1,2,0,no,no,no,yes,yes,yes,1,no,5,4,3,3,4,2,1,13,14,14,portuguese,13.666666666666666,6,higher_economic_class
1029,MS,F,18,1,GT3,T,1,1,1,1,home,mother,1,2,0,no,no,no,no,yes,yes,1,yes,4,1,3,1,2,1,1,16,16,16,portuguese,16.0,7,higher_economic_class
1030,MS,F,17,0,GT3,T,1,0,0,1,reputation,mother,1,2,0,no,yes,no,yes,no,yes,1,no,4,5,4,2,3,1,10,8,9,9,portuguese,8.666666666666666,4,higher_economic_class
1031,MS,M,18,1,GT3,T,1,1,1,1,home,father,1,2,0,no,no,no,yes,no,yes,1,no,3,2,4,1,4,2,4,17,18,19,portuguese,18.0,7,higher_economic_class
1032,MS,M,18,0,GT3,T,0,0,1,1,other,mother,1,1,0,no,no,no,yes,no,yes,1,yes,4,4,3,1,3,5,0,7,7,0,portuguese,4.666666666666667,4,higher_economic_class
1033,MS,M,17,1,GT3,T,0,1,1,1,home,father,1,2,0,no,no,no,yes,yes,yes,1,no,4,4,3,1,1,3,4,14,15,16,portuguese,15.0,6,higher_economic_class
1034,MS,M,19,0,GT3,T,0,0,1,1,other,mother,1,1,1,no,no,no,no,yes,yes,0,no,4,3,2,1,3,5,0,5,8,0,portuguese,4.333333333333333,3,lower_economic_class
1035,MS,M,18,0,GT3,T,1,0,1,1,home,father,1,1,1,no,no,yes,no,yes,yes,0,no,5,4,3,4,3,3,0,7,7,0,portuguese,4.666666666666667,4,higher_economic_class
1036,MS,F,18,0,GT3,T,0,0,0,1,other,mother,1,3,0,no,no,no,no,yes,yes,0,no,5,3,3,1,3,4,0,14,17,15,portuguese,15.333333333333334,2,lower_economic_class
1037,MS,F,17,1,GT3,T,1,1,1,1,other,mother,1,2,0,no,no,no,no,yes,yes,1,no,5,5,4,1,1,1,0,6,9,11,portuguese,8.666666666666666,7,higher_economic_class
1038,MS,F,18,0,GT3,T,1,1,1,0,reputation,mother,0,1,0,no,yes,no,yes,yes,yes,1,yes,4,4,3,2,2,5,4,7,9,10,portuguese,8.666666666666666,4,higher_economic_class
1039,MS,F,19,0,GT3,T,0,1,1,1,course,mother,1,3,1,no,no,no,yes,no,yes,1,no,5,4,2,1,2,5,4,10,11,10,portuguese,10.333333333333334,5,higher_economic_class
1040,MS,F,18,1,LE3,T,1,0,1,1,course,mother,1,2,0,no,yes,no,no,yes,yes,1,no,4,3,4,1,1,1,4,15,15,16,portuguese,15.333333333333334,6,higher_economic_class
1041,MS,F,18,1,GT3,T,0,0,1,1,course,mother,1,2,0,no,no,no,yes,yes,yes,0,no,1,1,1,1,1,5,6,11,12,9,portuguese,10.666666666666666,4,higher_economic_class
1042,MS,M,17,1,LE3,T,1,0,1,1,course,mother,1,1,0,no,no,no,no,no,yes,1,no,2,4,5,3,4,2,6,10,10,10,portuguese,10.0,6,higher_economic_class
1043,MS,M,18,0,LE3,T,1,0,1,1,course,mother,0,1,0,no,no,no,no,no,yes,1,no,4,4,1,3,4,5,4,10,11,11,portuguese,10.666666666666666,4,higher_economic_class
